id_lancamento;data;ano;mes;trimestre;grupo_dre;conta_contabil;natureza;valor;filial_id;filial_nome;regiao;centro_custo_id;centro_custo;produto_id;produto_nome;categoria_produto
L002017;2024-01-10;2024;1;Q1;CMV;Custo Mão de Obra Direta;Despesa;-12926,02;F005;Filial Porto Alegre;Sul;CC003;Operações;P007;Equipamento Rede;Produtos
L002055;2024-01-10;2024;1;Q1;Receita Bruta;Venda de Produtos;Receita;198336,71;F004;Filial Curitiba;Sul;CC004;Logística;P002;Software Standard;SaaS
L002084;2024-01-10;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;32877,85;F005;Filial Porto Alegre;Sul;CC009;Diretoria;P006;Hardware Servidor;Produtos
L002729;2024-01-10;2024;1;Q1;Deduções;ICMS sobre Vendas;Despesa;-16170,02;F003;Filial Belo Horizonte;Sudeste;CC005;Tecnologia;P007;Equipamento Rede;Produtos
L003335;2024-01-10;2024;1;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-4794,03;F007;Filial Recife;Nordeste;CC001;Comercial;;;
L003769;2024-01-10;2024;1;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-1653,14;F007;Filial Recife;Nordeste;CC007;RH;;;
L004046;2024-01-10;2024;1;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-1836,44;F004;Filial Curitiba;Sul;CC005;Tecnologia;;;
L004065;2024-01-10;2024;1;Q1;Despesas Administrativas;Salários e Encargos;Despesa;-31354,86;F001;Matriz São Paulo;Sudeste;CC007;RH;;;
L004733;2024-01-10;2024;1;Q1;Deduções;ICMS sobre Vendas;Despesa;-36248,83;F001;Matriz São Paulo;Sudeste;CC004;Logística;P008;Suporte Técnico;Serviços
L000159;2024-01-11;2024;1;Q1;Receitas Financeiras;Juros Recebidos;Receita;1031,25;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L000515;2024-01-11;2024;1;Q1;Despesas Administrativas;Aluguel;Despesa;-9139,36;F007;Filial Recife;Nordeste;CC005;Tecnologia;;;
L000678;2024-01-11;2024;1;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-1998,21;F006;Filial Salvador;Nordeste;CC005;Tecnologia;;;
L000704;2024-01-11;2024;1;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-20017,42;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;;;
L000893;2024-01-11;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;81703,51;F009;Filial Manaus;Norte;CC003;Operações;P006;Hardware Servidor;Produtos
L000964;2024-01-11;2024;1;Q1;Impostos sobre Lucro;CSLL;Despesa;-9470,17;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L001307;2024-01-11;2024;1;Q1;Despesas Administrativas;Software e SaaS;Despesa;-2486,17;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;;;
L001797;2024-01-11;2024;1;Q1;Receita Bruta;Venda de Produtos;Receita;142321,38;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P002;Software Standard;SaaS
L001966;2024-01-11;2024;1;Q1;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-10868,99;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L002054;2024-01-11;2024;1;Q1;Despesas Administrativas;Viagens e Hospedagem;Despesa;-4989,3;F007;Filial Recife;Nordeste;CC003;Operações;;;
L002533;2024-01-11;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-4604,41;F009;Filial Manaus;Norte;CC003;Operações;;;
L002718;2024-01-11;2024;1;Q1;Impostos sobre Lucro;CSLL;Despesa;-10328,47;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L003007;2024-01-11;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-6687,43;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;;;
L003534;2024-01-11;2024;1;Q1;CMV;Custo Matéria-Prima;Despesa;-14634,27;F001;Matriz São Paulo;Sudeste;CC004;Logística;P003;Consultoria Estratégica;Serviços
L003597;2024-01-11;2024;1;Q1;Receita Bruta;Venda de Produtos;Receita;115879,93;F001;Matriz São Paulo;Sudeste;CC009;Diretoria;P001;Software Premium;SaaS
L003686;2024-01-11;2024;1;Q1;CMV;Custo Matéria-Prima;Despesa;-51997,82;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P010;Implantação;Serviços
L004102;2024-01-11;2024;1;Q1;Impostos sobre Lucro;IRPJ;Despesa;-23167,25;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L004841;2024-01-11;2024;1;Q1;CMV;Custo Embalagem;Despesa;-6271,94;F005;Filial Porto Alegre;Sul;CC004;Logística;P004;Consultoria Técnica;Serviços
L000856;2024-01-12;2024;1;Q1;Outras Receitas;Venda de Ativo Imobilizado;Receita;4618,34;F003;Filial Belo Horizonte;Sudeste;CC009;Diretoria;;;
L001009;2024-01-12;2024;1;Q1;Receitas Financeiras;Juros Recebidos;Receita;1116,23;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L001709;2024-01-12;2024;1;Q1;CMV;Custo Mão de Obra Direta;Despesa;-20020,43;F009;Filial Manaus;Norte;CC004;Logística;P003;Consultoria Estratégica;Serviços
L001728;2024-01-12;2024;1;Q1;CMV;Custo Embalagem;Despesa;-10897,63;F005;Filial Porto Alegre;Sul;CC004;Logística;P009;Licença Anual;SaaS
L001741;2024-01-12;2024;1;Q1;Impostos sobre Lucro;CSLL;Despesa;-3505,24;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L001898;2024-01-12;2024;1;Q1;Despesas Administrativas;Viagens e Hospedagem;Despesa;-891,5;F003;Filial Belo Horizonte;Sudeste;CC008;Administrativo;;;
L002570;2024-01-12;2024;1;Q1;Despesas Administrativas;Software e SaaS;Despesa;-5552,29;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;;;
L002930;2024-01-12;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-1421,34;F001;Matriz São Paulo;Sudeste;CC007;RH;;;
L003719;2024-01-12;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-2239,78;F006;Filial Salvador;Nordeste;CC001;Comercial;;;
L004573;2024-01-12;2024;1;Q1;Impostos sobre Lucro;IRPJ;Despesa;-18875,94;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L004688;2024-01-12;2024;1;Q1;Deduções;ICMS sobre Vendas;Despesa;-6300,66;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;P005;Treinamento Corporativo;Serviços
L004954;2024-01-12;2024;1;Q1;Despesas Financeiras;Tarifas Bancárias;Despesa;-1559,93;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L000036;2024-01-13;2024;1;Q1;Despesas Administrativas;Aluguel;Despesa;-12822,04;F006;Filial Salvador;Nordeste;CC002;Marketing;;;
L000435;2024-01-13;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;153495,89;F006;Filial Salvador;Nordeste;CC007;RH;P006;Hardware Servidor;Produtos
L000572;2024-01-13;2024;1;Q1;Despesas Administrativas;Salários e Encargos;Despesa;-28678,19;F008;Filial Brasília;Centro-Oeste;CC008;Administrativo;;;
L001238;2024-01-13;2024;1;Q1;Receitas Financeiras;Juros Recebidos;Receita;1599,23;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L001245;2024-01-13;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-4358,4;F004;Filial Curitiba;Sul;CC005;Tecnologia;;;
L001251;2024-01-13;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-6311,05;F007;Filial Recife;Nordeste;CC005;Tecnologia;;;
L001408;2024-01-13;2024;1;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-14185,98;F004;Filial Curitiba;Sul;CC002;Marketing;;;
L002312;2024-01-13;2024;1;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-2731,81;F007;Filial Recife;Nordeste;CC001;Comercial;;;
L002550;2024-01-13;2024;1;Q1;Outras Despesas;Provisões e Contingências;Despesa;-3301,65;F001;Matriz São Paulo;Sudeste;CC008;Administrativo;;;
L002864;2024-01-13;2024;1;Q1;CMV;Custo Matéria-Prima;Despesa;-20790,08;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P002;Software Standard;SaaS
L002908;2024-01-13;2024;1;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-334,68;F009;Filial Manaus;Norte;CC009;Diretoria;;;
L003180;2024-01-13;2024;1;Q1;Deduções;PIS/COFINS;Despesa;-21275,03;F004;Filial Curitiba;Sul;CC006;Financeiro;P009;Licença Anual;SaaS
L003566;2024-01-13;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;60817,65;F007;Filial Recife;Nordeste;CC005;Tecnologia;P009;Licença Anual;SaaS
L003772;2024-01-13;2024;1;Q1;Despesas Comerciais;Comissões de Vendas;Despesa;-11165,43;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
L003807;2024-01-13;2024;1;Q1;Deduções;Devoluções de Vendas;Despesa;-14940,46;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;P002;Software Standard;SaaS
L004305;2024-01-13;2024;1;Q1;Receita Bruta;Venda de Produtos;Receita;168481,72;F007;Filial Recife;Nordeste;CC008;Administrativo;P001;Software Premium;SaaS
L004455;2024-01-13;2024;1;Q1;Despesas Administrativas;Viagens e Hospedagem;Despesa;-4123,2;F008;Filial Brasília;Centro-Oeste;CC007;RH;;;
L004487;2024-01-13;2024;1;Q1;CMV;Frete sobre Compras;Despesa;-2850,4;F004;Filial Curitiba;Sul;CC004;Logística;P004;Consultoria Técnica;Serviços
L004715;2024-01-13;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;88580,72;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;P002;Software Standard;SaaS
L001381;2024-01-14;2024;1;Q1;CMV;Frete sobre Compras;Despesa;-1993,88;F004;Filial Curitiba;Sul;CC003;Operações;P005;Treinamento Corporativo;Serviços
L001427;2024-01-14;2024;1;Q1;Deduções;Descontos Comerciais;Despesa;-2586,13;F006;Filial Salvador;Nordeste;CC004;Logística;P004;Consultoria Técnica;Serviços
L001627;2024-01-14;2024;1;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-12281,99;F009;Filial Manaus;Norte;CC001;Comercial;;;
L002009;2024-01-14;2024;1;Q1;Receitas Financeiras;Rendimentos de Aplicações;Receita;6794,8;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;;;
L002444;2024-01-14;2024;1;Q1;Despesas Administrativas;Aluguel;Despesa;-9097,97;F004;Filial Curitiba;Sul;CC004;Logística;;;
L002804;2024-01-14;2024;1;Q1;Despesas Comerciais;Comissões de Vendas;Despesa;-15114,0;F008;Filial Brasília;Centro-Oeste;CC001;Comercial;;;
L002845;2024-01-14;2024;1;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-1060,98;F001;Matriz São Paulo;Sudeste;CC002;Marketing;;;
L003659;2024-01-14;2024;1;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-1701,23;F008;Filial Brasília;Centro-Oeste;CC002;Marketing;;;
L004001;2024-01-14;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;82617,71;F002;Filial Rio de Janeiro;Sudeste;CC007;RH;P002;Software Standard;SaaS
L000244;2024-01-15;2024;1;Q1;CSP;Custo Serviços Prestados;Despesa;-7508,08;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P002;Software Standard;SaaS
L000371;2024-01-15;2024;1;Q1;Despesas Financeiras;Tarifas Bancárias;Despesa;-1053,46;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L000607;2024-01-15;2024;1;Q1;Receitas Financeiras;Rendimentos de Aplicações;Receita;1597,94;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L000718;2024-01-15;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-1757,99;F006;Filial Salvador;Nordeste;CC001;Comercial;;;
L001270;2024-01-15;2024;1;Q1;CMV;Frete sobre Compras;Despesa;-7260,55;F006;Filial Salvador;Nordeste;CC004;Logística;P008;Suporte Técnico;Serviços
L001333;2024-01-15;2024;1;Q1;Outras Despesas;Provisões e Contingências;Despesa;-5005,13;F003;Filial Belo Horizonte;Sudeste;CC001;Comercial;;;
L001816;2024-01-15;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;72341,11;F005;Filial Porto Alegre;Sul;CC003;Operações;P007;Equipamento Rede;Produtos
L001866;2024-01-15;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;50960,04;F001;Matriz São Paulo;Sudeste;CC004;Logística;P005;Treinamento Corporativo;Serviços
L002079;2024-01-15;2024;1;Q1;CMV;Custo Matéria-Prima;Despesa;-47089,41;F001;Matriz São Paulo;Sudeste;CC004;Logística;P002;Software Standard;SaaS
L002247;2024-01-15;2024;1;Q1;Receitas Financeiras;Juros Recebidos;Receita;1655,51;F004;Filial Curitiba;Sul;CC006;Financeiro;;;
L002403;2024-01-15;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-5890,23;F007;Filial Recife;Nordeste;CC009;Diretoria;;;
L002447;2024-01-15;2024;1;Q1;Deduções;Descontos Comerciais;Despesa;-5889,36;F003;Filial Belo Horizonte;Sudeste;CC009;Diretoria;P001;Software Premium;SaaS
L003168;2024-01-15;2024;1;Q1;Despesas Administrativas;Treinamentos;Despesa;-1454,44;F009;Filial Manaus;Norte;CC008;Administrativo;;;
L003556;2024-01-15;2024;1;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-8670,71;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
L003890;2024-01-15;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;93780,14;F006;Filial Salvador;Nordeste;CC007;RH;P006;Hardware Servidor;Produtos
L004137;2024-01-15;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;35297,13;F006;Filial Salvador;Nordeste;CC007;RH;P010;Implantação;Serviços
L004199;2024-01-15;2024;1;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-6440,09;F004;Filial Curitiba;Sul;CC002;Marketing;;;
L004624;2024-01-15;2024;1;Q1;Despesas Administrativas;Salários e Encargos;Despesa;-21854,22;F004;Filial Curitiba;Sul;CC008;Administrativo;;;
L004868;2024-01-15;2024;1;Q1;Despesas Administrativas;Materiais de Escritório;Despesa;-1702,3;F008;Filial Brasília;Centro-Oeste;CC009;Diretoria;;;
L000206;2024-01-16;2024;1;Q1;Despesas Administrativas;Salários e Encargos;Despesa;-19116,45;F007;Filial Recife;Nordeste;CC008;Administrativo;;;
L000517;2024-01-16;2024;1;Q1;CSP;Custo Serviços Prestados;Despesa;-11570,05;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P003;Consultoria Estratégica;Serviços
L000614;2024-01-16;2024;1;Q1;Despesas Financeiras;IOF;Despesa;-520,33;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L001269;2024-01-16;2024;1;Q1;Receita Bruta;Venda de Produtos;Receita;150339,78;F005;Filial Porto Alegre;Sul;CC003;Operações;P008;Suporte Técnico;Serviços
L001867;2024-01-16;2024;1;Q1;Despesas Administrativas;Aluguel;Despesa;-9950,14;F005;Filial Porto Alegre;Sul;CC001;Comercial;;;
L001926;2024-01-16;2024;1;Q1;Despesas Administrativas;Aluguel;Despesa;-8473,21;F009;Filial Manaus;Norte;CC004;Logística;;;
L001998;2024-01-16;2024;1;Q1;Outras Despesas;Provisões e Contingências;Despesa;-4325,77;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L002110;2024-01-16;2024;1;Q1;Receitas Financeiras;Juros Recebidos;Receita;1676,02;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L003398;2024-01-16;2024;1;Q1;Receita Bruta;Venda de Produtos;Receita;114110,9;F006;Filial Salvador;Nordeste;CC004;Logística;P009;Licença Anual;SaaS
L003445;2024-01-16;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;44681,87;F006;Filial Salvador;Nordeste;CC005;Tecnologia;P009;Licença Anual;SaaS
L003934;2024-01-16;2024;1;Q1;Outras Receitas;Venda de Ativo Imobilizado;Receita;6018,6;F007;Filial Recife;Nordeste;CC003;Operações;;;
L004387;2024-01-16;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;93857,61;F001;Matriz São Paulo;Sudeste;CC001;Comercial;P002;Software Standard;SaaS
L004689;2024-01-16;2024;1;Q1;Despesas Administrativas;Aluguel;Despesa;-12759,03;F001;Matriz São Paulo;Sudeste;CC008;Administrativo;;;
L004958;2024-01-16;2024;1;Q1;Deduções;Descontos Comerciais;Despesa;-5474,81;F007;Filial Recife;Nordeste;CC004;Logística;P005;Treinamento Corporativo;Serviços
L000590;2024-01-17;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;82698,66;F009;Filial Manaus;Norte;CC003;Operações;P002;Software Standard;SaaS
L000670;2024-01-17;2024;1;Q1;CMV;Custo Embalagem;Despesa;-2146,09;F004;Filial Curitiba;Sul;CC004;Logística;P007;Equipamento Rede;Produtos
L000693;2024-01-17;2024;1;Q1;Despesas Financeiras;Tarifas Bancárias;Despesa;-1405,32;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;;;
L002232;2024-01-17;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;135862,05;F006;Filial Salvador;Nordeste;CC009;Diretoria;P008;Suporte Técnico;Serviços
L002500;2024-01-17;2024;1;Q1;CMV;Frete sobre Compras;Despesa;-7378,04;F005;Filial Porto Alegre;Sul;CC004;Logística;P001;Software Premium;SaaS
L002800;2024-01-17;2024;1;Q1;Despesas Administrativas;Energia Elétrica;Despesa;-5252,54;F003;Filial Belo Horizonte;Sudeste;CC009;Diretoria;;;
L003709;2024-01-17;2024;1;Q1;CSP;Custo Serviços Prestados;Despesa;-13649,09;F009;Filial Manaus;Norte;CC004;Logística;P005;Treinamento Corporativo;Serviços
L003716;2024-01-17;2024;1;Q1;CMV;Frete sobre Compras;Despesa;-3302,96;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L003875;2024-01-17;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;44805,6;F009;Filial Manaus;Norte;CC007;RH;P005;Treinamento Corporativo;Serviços
L003932;2024-01-17;2024;1;Q1;Despesas Administrativas;Software e SaaS;Despesa;-939,29;F003;Filial Belo Horizonte;Sudeste;CC005;Tecnologia;;;
L000520;2024-01-18;2024;1;Q1;Outras Receitas;Venda de Ativo Imobilizado;Receita;3075,09;F007;Filial Recife;Nordeste;CC004;Logística;;;
L000727;2024-01-18;2024;1;Q1;Despesas Administrativas;Honorários Contábeis;Despesa;-4695,97;F009;Filial Manaus;Norte;CC003;Operações;;;
L000837;2024-01-18;2024;1;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-2917,44;F006;Filial Salvador;Nordeste;CC004;Logística;;;
L000843;2024-01-18;2024;1;Q1;CMV;Custo Mão de Obra Direta;Despesa;-14418,33;F001;Matriz São Paulo;Sudeste;CC003;Operações;P002;Software Standard;SaaS
L001342;2024-01-18;2024;1;Q1;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-987,68;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L001580;2024-01-18;2024;1;Q1;Impostos sobre Lucro;IRPJ;Despesa;-20140,11;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L001750;2024-01-18;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;54175,56;F003;Filial Belo Horizonte;Sudeste;CC008;Administrativo;P003;Consultoria Estratégica;Serviços
L001758;2024-01-18;2024;1;Q1;CMV;Frete sobre Compras;Despesa;-8411,49;F004;Filial Curitiba;Sul;CC003;Operações;P010;Implantação;Serviços
L002130;2024-01-18;2024;1;Q1;CMV;Custo Embalagem;Despesa;-5452,35;F005;Filial Porto Alegre;Sul;CC003;Operações;P005;Treinamento Corporativo;Serviços
L002132;2024-01-18;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;50492,86;F007;Filial Recife;Nordeste;CC004;Logística;P003;Consultoria Estratégica;Serviços
L002338;2024-01-18;2024;1;Q1;CMV;Custo Mão de Obra Direta;Despesa;-24956,81;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P006;Hardware Servidor;Produtos
L002906;2024-01-18;2024;1;Q1;Despesas Comerciais;Marketing e Publicidade;Despesa;-6490,42;F002;Filial Rio de Janeiro;Sudeste;CC002;Marketing;;;
L003360;2024-01-18;2024;1;Q1;Impostos sobre Lucro;IRPJ;Despesa;-7353,92;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;;;
L003383;2024-01-18;2024;1;Q1;CSP;Custo Serviços Prestados;Despesa;-31818,07;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P009;Licença Anual;SaaS
L000030;2024-01-19;2024;1;Q1;Deduções;ISS;Despesa;-2084,49;F009;Filial Manaus;Norte;CC004;Logística;P010;Implantação;Serviços
L000043;2024-01-19;2024;1;Q1;Deduções;PIS/COFINS;Despesa;-7926,65;F009;Filial Manaus;Norte;CC001;Comercial;P006;Hardware Servidor;Produtos
L000323;2024-01-19;2024;1;Q1;CMV;Frete sobre Compras;Despesa;-2391,03;F009;Filial Manaus;Norte;CC003;Operações;P006;Hardware Servidor;Produtos
L000336;2024-01-19;2024;1;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-1206,19;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;;;
L000448;2024-01-19;2024;1;Q1;Receita Bruta;Receita de Assinaturas;Receita;67256,72;F007;Filial Recife;Nordeste;CC006;Financeiro;P007;Equipamento Rede;Produtos
L001715;2024-01-19;2024;1;Q1;Receita Bruta;Venda de Produtos;Receita;194394,78;F007;Filial Recife;Nordeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L001843;2024-01-19;2024;1;Q1;Deduções;ICMS sobre Vendas;Despesa;-27819,75;F005;Filial Porto Alegre;Sul;CC004;Logística;P002;Software Standard;SaaS
L001990;2024-01-19;2024;1;Q1;Deduções;ISS;Despesa;-2208,77;F009;Filial Manaus;Norte;CC009;Diretoria;P010;Implantação;Serviços
L002276;2024-01-19;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;123634,63;F008;Filial Brasília;Centro-Oeste;CC008;Administrativo;P006;Hardware Servidor;Produtos
L002779;2024-01-19;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;42664,16;F007;Filial Recife;Nordeste;CC002;Marketing;P005;Treinamento Corporativo;Serviços
L003030;2024-01-19;2024;1;Q1;Despesas Administrativas;Telefonia e Internet;Despesa;-2884,61;F007;Filial Recife;Nordeste;CC008;Administrativo;;;
L003724;2024-01-19;2024;1;Q1;CMV;Custo Matéria-Prima;Despesa;-40360,3;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P010;Implantação;Serviços
L004132;2024-01-19;2024;1;Q1;Deduções;PIS/COFINS;Despesa;-14332,69;F002;Filial Rio de Janeiro;Sudeste;CC005;Tecnologia;P001;Software Premium;SaaS
L004189;2024-01-19;2024;1;Q1;Deduções;Descontos Comerciais;Despesa;-1922,57;F007;Filial Recife;Nordeste;CC002;Marketing;P010;Implantação;Serviços
L004243;2024-01-19;2024;1;Q1;Despesas Comerciais;Fretes sobre Vendas;Despesa;-8320,64;F008;Filial Brasília;Centro-Oeste;CC002;Marketing;;;
L000547;2024-01-20;2024;1;Q1;Deduções;PIS/COFINS;Despesa;-13967,65;F004;Filial Curitiba;Sul;CC005;Tecnologia;P008;Suporte Técnico;Serviços
L001046;2024-01-20;2024;1;Q1;Deduções;ICMS sobre Vendas;Despesa;-34887,6;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;P010;Implantação;Serviços
L001495;2024-01-20;2024;1;Q1;Despesas Administrativas;Viagens e Hospedagem;Despesa;-4952,15;F001;Matriz São Paulo;Sudeste;CC001;Comercial;;;
L001997;2024-01-20;2024;1;Q1;Receitas Financeiras;Rendimentos de Aplicações;Receita;4519,04;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L002429;2024-01-20;2024;1;Q1;CMV;Frete sobre Compras;Despesa;-2636,21;F007;Filial Recife;Nordeste;CC003;Operações;P006;Hardware Servidor;Produtos
L002946;2024-01-20;2024;1;Q1;CSP;Custo Serviços Prestados;Despesa;-27030,28;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P007;Equipamento Rede;Produtos
L002973;2024-01-20;2024;1;Q1;Receitas Financeiras;Rendimentos de Aplicações;Receita;6267,99;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L003242;2024-01-20;2024;1;Q1;Receita Bruta;Venda de Serviços;Receita;89462,72;F003;Filial Belo Horizonte;Sudeste;CC008;Administrativo;P002;Software Standard;SaaS
